,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,ULT_ACTOMERCANTIL,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,ESTRUCTURA,MUJERES_CONSEJO,InicioActividad,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,DESCRIPCIÓN,ORGANISMO,Bal5,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_34_diff,ROA_23_diff,ROA_12_diff,LIQ_34_diff,LIQ_23_diff,LIQ_12_diff,END_34_diff,END_23_diff,END_12_diff,EMP_34_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_34_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_34_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_34_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_34_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_34_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_34_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_34_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_34_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_34_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_34_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_34_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_34_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_34_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-1_FP_34_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-2_AJ_34_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,A-PN-3_SUBV_34_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-I-PROV_LP_34_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-II-DEU_LP_34_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-III-DEU_GRU_LP_34_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-IV-PAS_IMP_DIF_34_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-V-PER_LP_34_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VI-ACREE_COM_LP_34_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,B-VII-DEU_ESP_LP_34_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-I-PAS_VINACTNCVENTA_34_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-II-PROV_CP_34_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-III-DEU_CP_34_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-IV-DEU_GRU_CP_34_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-V-ACREE_COM_CP_34_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VI-PER_CP_34_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,C-VII-DEU_ESP_CP_34_diff,A-1-VENTAS_34_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_34_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_34_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_34_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_34_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_34_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_34_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_34_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_34_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_34_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_34_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU
1533,114785,6202,Actividades de consultoría informática,Nada,2021-02-17 01:00:00,Microempresa,Viva,,,1.0,SI,Activa en Redes,1.0,,NO,2016-01-26 01:00:00,B,28100,2019.0,1500.0,CONVOCATORIA SUBV. APOYO A PYME Y STARTUP PARA SU INSTALACIÓN EN ALCOBENDAS Y CREACIÓN EMPLEO ENTRE PERSONAS MAYORES 45 AÑOS - BASES REGULADORAS GENERALES PARA LA CONCESIÓN DE SUBVENCIONES EN MATERIA DE DESARROLLO ECONÓMICO Y FOMENTO DEL EMPLEO - Web: https://www.bocm.es/boletin/CM_Seccion_BOCM/2014/07/28/BOCM-20140728.PDF,ALCOBENDAS - AYUNTAMIENTO DE ALCOBENDAS,1.0,16.01,118.45,10.09,2.0,,1.0,,,,,,,27.0,,,,75.0,17.0,,,,0.0,,,,,,,,10.0,,20.0,56.0,,443.0,232.0,529.0,195.0,-102.0,0.0,-46.0,-30.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.51665825340737,-2.079122974261201,3.5865084322298566,1.9232297687861268,0.05591760180563954,1.6557197129590544,-0.3570432357043235,0.41420118343195256,-0.4975222993062438,-0.1428571428571429,2.5,0.0,,,,0.5,-0.33333333333333337,5.0,,,,,,,0.0,0.0,,-0.6666666666666667,,,,,,,,,0.33333333333333326,-0.11475409836065575,1.259259259259259,,,,,,,,,,0.574468085106383,-0.7564766839378239,1.5733333333333333,9.529411764705882,-0.4301675977653632,0.5098039215686274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000000000000004,-0.3076923076923077,-0.11111111111111116,,,,2.4,-0.6911764705882353,-0.6190476190476191,,,,,,,0.9094827586206897,-0.5614366729678639,1.712820512820513,0.17142857142857149,-0.7741935483870968,0.5196078431372548,,,,-0.02336448598130836,2.292307692307692,0.4130434782608696,0.4137931034482758,-0.2564102564102564,2.9,1.0,0.0,-inf,,,,,,,,,,,,,-1.6296296296296298,-1.9310344827586206,13.5,1,0,0,1
1534,114794,2932,"Fabricación de otros componentes, piezas y accesorios para vehículos de motor",Nada,2019-11-12 01:00:00,Microempresa,Viva,,,,SI,,1.0,,SI,2016-01-28 01:00:00,B,28022,2019.0,7500.0,"TRAM.ANT.2019: PROGRAMA INCENTIVOS CONTR. INDEFINIDA - CONTR. INICIALES - ACUERDO DE 10 DE JULIO DE 2018, DEL CONSEJO DE GOBIERNO, POR EL QUE SE APRUEBAN LAS NORMAS REGULADORAS Y SE ESTABLECE EL PROCEDIMIENTO DE CONCESIÓN DIRECTA DE SUBVENCIONES DEL PROGRAMA DE INCENTIVOS A LA CONTRATACIÓN INDEFINIDA. - Web: http://www.bocm.es/boletin/CM_Orden_BOCM/2018/07/13/BOCM-20180713-19.PDF","COMUNIDAD DE MADRID - CONSEJERIA DE ECONOMIA, EMPLEO Y HACIENDA",1.0,-14.09,709.72,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,0.0,,,846.0,961.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38292079207920793,-0.4663848897107383,-6.3733144073811205,0.19280804140252616,1.4202771643950354,-0.6299103871949501,-0.51340206185567,-0.46170921198668147,,-0.0714285714285714,0.2727272727272727,,,,,-0.4285714285714286,-0.36363636363636365,,,,,,,,,,,1.0,,,,,,-0.875,0.0,,0.25971370143149275,0.43823529411764706,,,,,,,,,,,0.4285714285714286,-0.33333333333333337,4.25,82.66666666666667,0.7131474103585658,0.28604651162790695,,,,,,,,,,,,-0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,-0.7142857142857143,0.10000000000000009,,,,inf,-0.33333333333333337,0.04285714285714293,,,,,,,-0.11966701352757547,-0.03707414829659317,inf,-0.23250000000000004,0.03359173126614978,-inf,,,,0.12639405204460963,0.10699588477366251,-inf,0.0,0.09090909090909083,-inf,-0.25,0.33333333333333326,-inf,,,,,,,-0.33333333333333337,0.19999999999999996,-inf,,,,0.2592592592592593,-0.38636363636363635,-inf,1,0,0,1
1535,114794,2932,"Fabricación de otros componentes, piezas y accesorios para vehículos de motor",Nada,2019-11-12 01:00:00,Microempresa,Viva,,,,SI,,1.0,,SI,2016-01-28 01:00:00,B,28022,2018.0,3500.0,"TRAM.ANT.2018: PROGR.INCENT.CONTR.INDEF. MAY.45, MUJERES - CONTR. INICIALES - ACUERDO 30.12.2016 C.G. MODIFICA AC. 12.07.2016 NORMAS Y PROCEDIMIENTO P.I.C. - Web: http://w3.bocm.es/boletin/CM_Orden_BOCM/2016/12/31/BOCM-20161231-6.PDF","COMUNIDAD DE MADRID - CONSEJERIA DE ECONOMIA, EMPLEO Y HACIENDA",1.0,-14.09,709.72,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,0.0,,,846.0,961.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38292079207920793,-0.4663848897107383,-6.3733144073811205,0.19280804140252616,1.4202771643950354,-0.6299103871949501,-0.51340206185567,-0.46170921198668147,,-0.0714285714285714,0.2727272727272727,,,,,-0.4285714285714286,-0.36363636363636365,,,,,,,,,,,1.0,,,,,,-0.875,0.0,,0.25971370143149275,0.43823529411764706,,,,,,,,,,,0.4285714285714286,-0.33333333333333337,4.25,82.66666666666667,0.7131474103585658,0.28604651162790695,,,,,,,,,,,,-0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,-0.7142857142857143,0.10000000000000009,,,,inf,-0.33333333333333337,0.04285714285714293,,,,,,,-0.11966701352757547,-0.03707414829659317,inf,-0.23250000000000004,0.03359173126614978,-inf,,,,0.12639405204460963,0.10699588477366251,-inf,0.0,0.09090909090909083,-inf,-0.25,0.33333333333333326,-inf,,,,,,,-0.33333333333333337,0.19999999999999996,-inf,,,,0.2592592592592593,-0.38636363636363635,-inf,1,0,0,1
1536,114807,2640,Fabricación de productos electrónicos de consumo,Nada,2021-08-03 02:00:00,Microempresa,Viva,,1.0,1.0,SI,,1.0,,NO,2016-02-04 01:00:00,B,28919,2020.0,5500.0,"TRAM.ANT.2019: PROGRAMA CONTRATACIÓN ESTABLE DE JÓVENES (GARANTÍA JUVENIL) - ACUERDO DE 27 DE DICIEMBRE 2018, DEL CONSEJO DE GOBIERNO, POR EL QUE SE APRUEBAN LAS NORMAS REGULADORAS Y SE ESTABLECE EL PROCEDIMIENTO DE CONCESIÓN DIRECTA DE SUBVENCIONES DEL PROGRAMA DE INCENTIVOS A LA CONTRATACIÓN DE JÓVENES INSCRITOS EN EL FICHERO DE - Web: https://www.bocm.es/boletin/CM_Orden_BOCM/2019/02/13/BOCM-20190213-9.PDF","COMUNIDAD DE MADRID - CONSEJERIA DE ECONOMIA, EMPLEO Y COMPETITIVIDAD",,-10.71,805.52,1.8,,3.0,,,,,,,,3.0,,,,5.0,10.0,,,,,,,,,,,,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832317073170733,-2.4513274336283186,-0.5779645191409898,0.0049745030700385495,9.845372460496614,-0.9450044691627768,-0.003062787136294043,-0.5977825685247922,17.038888888888888,,,,-0.6153846153846154,0.4444444444444444,5.0,,,,,,,,,,,,,,,,,,,,,,-0.08108108108108103,,,,,,,,,,,,4.333333333333333,1.0,-0.4,0.3999999999999999,0.3571428571428572,0.3157894736842106,,,,,,-0.09677419354838712,,,,,,,,,,,,-0.09999999999999998,,,,,,,,,,,,,,,,inf,0.2857142857142858,0.11111111111111116,,,,0.0,,,,,,,,,,,,-inf,,,1.0,0.5,inf,-inf,,,8.5,-0.33333333333333337,2.0,2.6,-inf,,,,,,,,,,,,,,-inf,,,1,0,0,1
1537,114807,2640,Fabricación de productos electrónicos de consumo,Nada,2021-08-03 02:00:00,Microempresa,Viva,,1.0,1.0,SI,,1.0,,NO,2016-02-04 01:00:00,B,28919,2019.0,2956.5,"Subvenciones para el fomento de las patentes y modelos de utilidad en el exterior de la Oficina Española de Patentes y Marcas, O.A. - Orden IET/940/2013, de 24 de mayo, por la que se establecen las bases reguladoras de la concesión de subvenciones para el fomento de las solicitudes de patentes y modelos de utilidad por la Oficina Española de Patentes y Marcas. - Web: https://www.boe.es/diario_boe/txt.php?id=BOE-A-2013-5656","MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A.",,-10.71,805.52,1.8,,3.0,,,,,,,,3.0,,,,5.0,10.0,,,,,,,,,,,,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832317073170733,-2.4513274336283186,-0.5779645191409898,0.0049745030700385495,9.845372460496614,-0.9450044691627768,-0.003062787136294043,-0.5977825685247922,17.038888888888888,,,,-0.6153846153846154,0.4444444444444444,5.0,,,,,,,,,,,,,,,,,,,,,,-0.08108108108108103,,,,,,,,,,,,4.333333333333333,1.0,-0.4,0.3999999999999999,0.3571428571428572,0.3157894736842106,,,,,,-0.09677419354838712,,,,,,,,,,,,-0.09999999999999998,,,,,,,,,,,,,,,,inf,0.2857142857142858,0.11111111111111116,,,,0.0,,,,,,,,,,,,-inf,,,1.0,0.5,inf,-inf,,,8.5,-0.33333333333333337,2.0,2.6,-inf,,,,,,,,,,,,,,-inf,,,1,0,0,1
1538,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2018.0,70000.0,"Resolución de 10 de julio de 2018 del Presidente del Instituto de Fomento de la Región de Murcia de convocatoria de ayudas dirigidas a Empresas Innovadoras con Potencial Tecnológico y Escalables. - Orden de 1 de Junio de 2018, por la que se aprueban las bases reguladoras de las ayudas del Instituto de Fomento de la Región de Murcia dirigidas a Empresas Innovadoras con Potencial Tecnológico y Escalables. - Web: https://www.borm.es/borm/documento?obj=anu&id=768160",REGION DE MURCIA - INSTITUTO DE FOMENTO DE LA REGION DE MURCIA (INFO),1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
1539,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2019.0,70000.0,"Resolución de 2 de mayo de 2019 del Presidente del Instituto de Fomento de la Región de Murcia de convocatoria de ayudas dirigidas a Empresas Innovadoras con Potencial Tecnológico y Escalables. - Orden de 1 de Junio de 2018, por la que se aprueban las bases reguladoras de las ayudas del Instituto de Fomento de la Región de Murcia dirigidas a Empresas Innovadoras con Potencial Tecnológico y Escalables. - Web: https://www.borm.es/services/anuncio/ano/2018/numero/3565/pdf?id=768160",REGION DE MURCIA - INSTITUTO DE FOMENTO DE LA REGION DE MURCIA (INFO),1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
1540,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2018.0,69000.0,"Resolución de 29/09/2017 del Presidente del Instituto de Fomento de la Región de Murcia que aprueba la convocatoria de ayudas a Empresas Innovadoras de Base Tecnológica (EiBTs), reguladas por Orden de 3/11/2016  modificada por Orden de 26/06/2017 - Orden de 3/11/2016, que aprueba las bases reguladoras de las ayudas del Instituto de Fomento de la Región de Murcia dirigidas a Empresas Innovadoras de Base Tecnológica (EiBTs)  modificada por Orden de 26/06/2017. - Web: https://www.borm.es/borm/documento?obj=anu&id=758970",REGION DE MURCIA - INSTITUTO DE FOMENTO DE LA REGION DE MURCIA (INFO),1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
1541,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2020.0,15000.0,"Resolución de 14 de noviembre de 2019 de ICEX España Exportación e Inversiones E.P.E., M.P. por la que se convoca para 2019 y 2020 la concesión de subvenciones del programa de iniciación y consolidación de la exportación ICEX Next - Orden ICT/1063/2019, de 17 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones del programa de iniciación y consolidación de la exportación de ICEX España Exportación e Inversiones, E.P.E., M.P. - Web: https://boe.es/boe/dias/2019/10/29/pdfs/BOE-A-2019-15504.pdf","MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - ICEX ESPAÑA EXPORTACION E INVERSIONES, EP E., M.P.",1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
1542,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2018.0,6000.0,"Fomento de la contratación indefinida de jóvenes beneficiarios de la Garantía Juvenil - Orden de 6 de abril de 2015, del Presidente del Servicio Regional de Empleo y Formación, por la que se establecen las bases reguladoras de subvenciones para el fomento de la contratación y de las prácticas no laborales en la Región de Murcia, modificada p - Web: http://www.borm.es/borm/documento?obj=anu&id=728777 ; http://www.borm.es/borm/documento?obj=anu&id=731818; http://www.borm.es/borm/documento?obj=anu&id=747476; https://www.borm.es/borm/documento?obj=anu&id=756955",REGION DE MURCIA - SERVICIO REGIONAL DE EMPLEO Y FORMACION (S.E.F.),1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
1543,114815,6201,Actividades de programación informática,Nada,2019-03-20 01:00:00,Microempresa,Viva,,,,SI,Activa en Redes,1.0,,NO,2016-02-08 01:00:00,B,30100,2020.0,6000.0,"AYUDAS PARA LA CONVERSIÓN DE CONTRATOS FORMATIVOS A INDEFINIDOS - Orden de 31 de julio de 2018, del Presidente del Servicio Regional de Empleo y Formación, por la que se aprobaron las bases reguladoras de los programas de subvenciones para fomentar la contratación y las prácticas no laborales en la Región de Murcia, mod - Web: http://www.borm.es/borm/documento?obj=anu&id=769999;http://www.borm.es/borm/documento?obj=anu&id=775844",REGION DE MURCIA - SERVICIO REGIONAL DE EMPLEO Y FORMACION (S.E.F.),1.0,-63.62,137.58,42.16,,,1.0,,,,8.0,,,17.0,,,,22.0,19.0,,,,,,,,,,,,20.0,,9.0,,,475.0,328.0,221.0,23.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.20031859816806064,-2.0637576784579537,-0.25793775542282293,-0.028965090709180852,3.307874481941978,-0.5089402529437419,-0.4444444444444444,-0.9893617021276596,0.6053130929791275,0.25,0.33333333333333326,,,,,0.09090909090909083,2.6666666666666665,2.0,,,,,,,,,,8.0,-0.875,1.0,,,,1.0,,,-0.4444444444444444,0.7419354838709677,0.8235294117647058,,,,0.0,,,,,,1.3846153846153846,3.105263157894737,-0.13636363636363635,-1.263157894736842,-21.4,0.7058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,-0.9782608695652174,0.0,,,,2.0,0.6666666666666667,0.711111111111111,,,,,,,0.44817073170731714,0.48416289592760187,8.608695652173912,-1.1,-0.33333333333333337,-inf,-0.038961038961038974,inf,,0.5346534653465347,0.39310344827586197,-inf,0.20353982300884965,0.21505376344086025,0.7547169811320755,0.5,-inf,,-1.0,-inf,,,,,,,,,,,-2.833333333333333,-1.75,0.0,1,1,0,1
