,Unnamed: 0,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,MUJERES_CONSEJO,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,ORGANISMO,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_23_diff,ROA_12_diff,LIQ_23_diff,LIQ_12_diff,END_23_diff,END_12_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU,Inicio Actividad,ULT_ACTOMERCANTIL_Y
1367,1367,113050,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,2.0,8.0,SI,Activa en Medios,4.0,NO,B,20009.0,2019.0,131250.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",35.89,357.85,28.39,5.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,10.0,0.0,29.0,113.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,762.0,424.0,296.0,250.0,-5.0,0.0,-281.0,-110.0,-7.0,0.0,0.0,0.0,0.0,0.0,-8.437037037037037,-0.924770130955698,0.410013282172373,-0.2425876764007265,-0.0778715120051912,0.6283902782669952,0.25,0.6000000000000001,11.944444444444445,0.2857142857142858,-0.125,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1721611721611722,0.6545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462,-0.1034482758620689,0.7168141592920354,0.2474226804123711,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878787878787878,6.957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324324324324324,0.1839999999999999,1.2400000000000002,4.0,inf,0.0,-0.0038314176245211,0.8576512455516014,0.5327102803738317,0.9454545454545455,0.1,0.4285714285714286,0.0,0.0,0.0,0.0,-inf,0.0,0.0,inf,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1368,1368,113050,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,2.0,8.0,SI,Activa en Medios,4.0,NO,B,20009.0,2019.0,25552.25,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",35.89,357.85,28.39,5.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,10.0,0.0,29.0,113.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,762.0,424.0,296.0,250.0,-5.0,0.0,-281.0,-110.0,-7.0,0.0,0.0,0.0,0.0,0.0,-8.437037037037037,-0.924770130955698,0.410013282172373,-0.2425876764007265,-0.0778715120051912,0.6283902782669952,0.25,0.6000000000000001,11.944444444444445,0.2857142857142858,-0.125,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1721611721611722,0.6545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462,-0.1034482758620689,0.7168141592920354,0.2474226804123711,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878787878787878,6.957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324324324324324,0.1839999999999999,1.2400000000000002,4.0,inf,0.0,-0.0038314176245211,0.8576512455516014,0.5327102803738317,0.9454545454545455,0.1,0.4285714285714286,0.0,0.0,0.0,0.0,-inf,0.0,0.0,inf,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1369,1369,113050,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,2.0,8.0,SI,Activa en Medios,4.0,NO,B,20009.0,2018.0,17553.09,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",35.89,357.85,28.39,5.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,10.0,0.0,29.0,113.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,762.0,424.0,296.0,250.0,-5.0,0.0,-281.0,-110.0,-7.0,0.0,0.0,0.0,0.0,0.0,-8.437037037037037,-0.924770130955698,0.410013282172373,-0.2425876764007265,-0.0778715120051912,0.6283902782669952,0.25,0.6000000000000001,11.944444444444445,0.2857142857142858,-0.125,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1721611721611722,0.6545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462,-0.1034482758620689,0.7168141592920354,0.2474226804123711,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878787878787878,6.957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324324324324324,0.1839999999999999,1.2400000000000002,4.0,inf,0.0,-0.0038314176245211,0.8576512455516014,0.5327102803738317,0.9454545454545455,0.1,0.4285714285714286,0.0,0.0,0.0,0.0,-inf,0.0,0.0,inf,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1370,1370,113050,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,2.0,8.0,SI,Activa en Medios,4.0,NO,B,20009.0,2017.0,4747.95,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",35.89,357.85,28.39,5.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,10.0,0.0,29.0,113.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,762.0,424.0,296.0,250.0,-5.0,0.0,-281.0,-110.0,-7.0,0.0,0.0,0.0,0.0,0.0,-8.437037037037037,-0.924770130955698,0.410013282172373,-0.2425876764007265,-0.0778715120051912,0.6283902782669952,0.25,0.6000000000000001,11.944444444444445,0.2857142857142858,-0.125,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1721611721611722,0.6545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462,-0.1034482758620689,0.7168141592920354,0.2474226804123711,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878787878787878,6.957446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,-0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324324324324324,0.1839999999999999,1.2400000000000002,4.0,inf,0.0,-0.0038314176245211,0.8576512455516014,0.5327102803738317,0.9454545454545455,0.1,0.4285714285714286,0.0,0.0,0.0,0.0,-inf,0.0,0.0,inf,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1371,1371,113057,2599,Fabricación de otros productos metálicos n.c.o.p.,Nada,Mediana,Viva,0.0,1.0,1.0,SI,NO,3.0,NO,B,20400.0,2020.0,120000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",-15.81,168.26,59.11,0.0,36.0,444.0,0.0,0.0,10.0,31.0,0.0,26.0,165.0,0.0,0.0,0.0,91.0,160.0,0.0,63.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,105.0,0.0,0.0,1649.0,1545.0,758.0,115.0,-78.0,3.0,-74.0,-50.0,-47.0,0.0,0.0,-4.0,0.0,31.0,21.01960784313725,-1.064516129032258,0.3079766813593061,-0.1640318554617853,-0.2249520153550863,-0.1185924547453899,0.0,0.0,0.0,0.0,-0.0520361990950226,-0.0045045045045044,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,1.7692307692307692,0.3714285714285714,1.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,3.604166666666667,-0.4725274725274725,0.01875,1.3619631901840492,0.0,0.0,-0.0634920634920634,-0.1016949152542372,0.0,0.0,-0.0364963503649634,-0.01010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1904761904761904,0.3137254901960784,0.0,0.0,1.2285714285714286,0.3418803418803418,0.0,0.0,0.0,0.0,1.0382585751978892,5.591304347826087,0.5333333333333334,4.0,-0.1923076923076923,7.666666666666666,0.651639344262295,2.2972972972972974,0.9615384615384616,1.08,0.1325301204819278,0.7659574468085106,inf,0.0,-1.0,inf,0.4285714285714286,0.75,0.0,0.0,-inf,-1.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1372,1372,113057,2599,Fabricación de otros productos metálicos n.c.o.p.,Nada,Mediana,Viva,0.0,1.0,1.0,SI,NO,3.0,NO,B,20400.0,2018.0,31460.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",-15.81,168.26,59.11,0.0,36.0,444.0,0.0,0.0,10.0,31.0,0.0,26.0,165.0,0.0,0.0,0.0,91.0,160.0,0.0,63.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,105.0,0.0,0.0,1649.0,1545.0,758.0,115.0,-78.0,3.0,-74.0,-50.0,-47.0,0.0,0.0,-4.0,0.0,31.0,21.01960784313725,-1.064516129032258,0.3079766813593061,-0.1640318554617853,-0.2249520153550863,-0.1185924547453899,0.0,0.0,0.0,0.0,-0.0520361990950226,-0.0045045045045044,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,1.7692307692307692,0.3714285714285714,1.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,3.604166666666667,-0.4725274725274725,0.01875,1.3619631901840492,0.0,0.0,-0.0634920634920634,-0.1016949152542372,0.0,0.0,-0.0364963503649634,-0.01010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1904761904761904,0.3137254901960784,0.0,0.0,1.2285714285714286,0.3418803418803418,0.0,0.0,0.0,0.0,1.0382585751978892,5.591304347826087,0.5333333333333334,4.0,-0.1923076923076923,7.666666666666666,0.651639344262295,2.2972972972972974,0.9615384615384616,1.08,0.1325301204819278,0.7659574468085106,inf,0.0,-1.0,inf,0.4285714285714286,0.75,0.0,0.0,-inf,-1.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1373,1373,113057,2599,Fabricación de otros productos metálicos n.c.o.p.,Nada,Mediana,Viva,0.0,1.0,1.0,SI,NO,3.0,NO,B,20400.0,2018.0,2453.7,TOLOSA - AYUNTAMIENTO DE TOLOSA,-15.81,168.26,59.11,0.0,36.0,444.0,0.0,0.0,10.0,31.0,0.0,26.0,165.0,0.0,0.0,0.0,91.0,160.0,0.0,63.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,105.0,0.0,0.0,1649.0,1545.0,758.0,115.0,-78.0,3.0,-74.0,-50.0,-47.0,0.0,0.0,-4.0,0.0,31.0,21.01960784313725,-1.064516129032258,0.3079766813593061,-0.1640318554617853,-0.2249520153550863,-0.1185924547453899,0.0,0.0,0.0,0.0,-0.0520361990950226,-0.0045045045045044,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,1.7692307692307692,0.3714285714285714,1.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,3.604166666666667,-0.4725274725274725,0.01875,1.3619631901840492,0.0,0.0,-0.0634920634920634,-0.1016949152542372,0.0,0.0,-0.0364963503649634,-0.01010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1904761904761904,0.3137254901960784,0.0,0.0,1.2285714285714286,0.3418803418803418,0.0,0.0,0.0,0.0,1.0382585751978892,5.591304347826087,0.5333333333333334,4.0,-0.1923076923076923,7.666666666666666,0.651639344262295,2.2972972972972974,0.9615384615384616,1.08,0.1325301204819278,0.7659574468085106,inf,0.0,-1.0,inf,0.4285714285714286,0.75,0.0,0.0,-inf,-1.0,1.0,0.0,0.0,1.0,2016.0,2022.0
1374,1374,113068,2899,Fabricación de otra maquinaria para usos específicos n.c.o.p.,Nada,Microempresa,Viva,0.0,5.0,5.0,SI,Activa en Medios,5.0,SI,B,20009.0,2019.0,250000.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",-1.51,696.38,91.71,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,58.0,9.0,1.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067796610169492,-0.609271523178808,6.313886936439401,-0.8569890002584796,0.0,0.0,0.0,0.0,0.0678827751196171,277.6666666666667,0.3548387096774192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909090909090909,5.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.4270072992700729,10.91304347826087,1676.0,0.2000596302921884,0.0,0.0,0.0,3.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-0.6696969696969697,0.0,0.0,0.0,0.0,8.0,inf,inf,0.0,inf,0.0,-inf,0.0,-0.1833333333333333,20.428571428571427,-inf,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016.0,2021.0
1375,1375,113074,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,20018.0,2018.0,49933.8,"MINISTERIO DE ECONOMIA, INDUSTRIA Y COMPETITIVIDAD - AGENCIA ESTATAL DE INVESTIGACION",18.56,1101.88,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,22.0,7.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.284386617100372,-0.7101293103448276,0.0478330732866023,-0.6102933168766109,-0.3916314057357781,124.11764705882352,0.0,0.0,1.6341463414634148,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4964539007092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-0.125,0.3181818181818181,0.896551724137931,0.0,0.0,0.0,-0.196078431372549,0.0,0.0,0.0,-0.2941176470588235,0.0,0.0,0.0,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.5172413793103448,0.0,0.0,3.5,-0.5555555555555556,0.0,0.0,0.0,0.0,-0.8181818181818181,2.142857142857143,0.0,0.0,0.5,inf,0.6451612903225807,-inf,-0.4102564102564102,25.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.5,3.0,1.0,0.0,0.0,1.0,2016.0,2021.0
1376,1376,113075,3250,Fabricación de instrumentos y suministros médicos y odontológicos,Nada,Microempresa,Inactiva según nuestras fuentes,0.0,0.0,0.0,SI,Activa en Redes y Medios,6.0,NO,B,20009.0,2018.0,212500.0,"MINISTERIO DE ECONOMIA, INDUSTRIA Y COMPETITIVIDAD - CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL",-44.04,1012.39,24.5,1.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,168.0,137.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-83.0,-16.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.1808669656203286,-0.8480926430517711,-0.7330321318992548,-0.7070397771609755,-0.0774244833068361,1.5673469387755103,1.5,1.0,1.815217391304348,5.814814814814815,-0.1666666666666666,2.0,0.0,0.0,0.0,0.0,-0.9787234042553192,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.8143459915611815,32.857142857142854,0.0,0.0,0.0,0.0,0.0,inf,-0.8270440251572327,0.8928571428571428,-0.1605839416058394,-0.7565217391304347,0.0,0.0,0.0,0.4274193548387097,0.0,0.0,7.0600000000000005,-0.2481389578163771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.2436974789915966,0.0,0.0,3.0588235294117645,-0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9423076923076924,4.777777777777778,0.875,0.5421686746987953,0.3857142857142857,7.75,1.0,-inf,-1.0,inf,0.0,0.0,1.0,-0.25,0.0,0.0,-0.5,inf,1.0,0.0,0.0,1.0,2016.0,2022.0
1377,1377,113083,4615,"Intermediarios del comercio de muebles, artículos para el hogar y ferretería",Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,20302.0,2019.0,3000.0,IRUN - AYUNTAMIENTO DE IRUN,32.03,138.8,35.29,1.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,37.0,30.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,22.0,0.0,0.0,62.0,145.0,118.0,82.0,0.0,0.0,-35.0,-20.0,-2.0,0.0,0.0,0.0,0.0,-5.0,-0.5131964809384164,-0.6806119263190759,0.0738186615495322,0.2014409221902016,-0.0716700473292765,-0.1618022102578634,0.0,1.0,-0.1999999999999999,-0.1666666666666666,-0.3,-0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,inf,0.3846153846153846,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090908,0.4864864864864864,0.2333333333333334,0.0270270270270269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333333333333,0.0,0.0,0.3181818181818181,0.1379310344827586,0.0,0.0,0.0,0.0,0.2288135593220339,0.4390243902439024,2.75,-inf,0.0,0.0,0.1612903225806452,0.7714285714285714,0.2777777777777777,0.8,0.0,2.5,0.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,-inf,-1.0,1.0,0.0,0.0,1.0,2017.0,2022.0
1378,1378,113084,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,1.0,1.0,SI,Activa en Redes,5.0,SI,B,20014.0,2019.0,170100.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",12.0,455.63,0.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,43.0,0.0,10.0,-17.0,13.0,-20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6279365079365079,-2.3125,1.6468858452327335,-0.1715426991198998,0.8020899303356555,0.0,0.75,-0.1999999999999999,1.3405797101449275,3.928571428571429,1.2000000000000002,4.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.34375,0.0,0.0,0.0,0.0,0.0,3.8571428571428568,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000000000002,2.571428571428572,1.8448275862068964,-0.1393939393939394,0.0,0.0,0.0,3.814814814814815,0.0,0.0,0.0,3.3888888888888893,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,inf,-1.0,-0.5833333333333333,0.411764705882353,4.75,-0.0769230769230768,0.34375,3.8,2.9019607843137254,7.5,1.0,-inf,0.0,0.0,0.0,0.0,1.0,-inf,0.0,0.0,-0.65625,inf,1.0,0.0,0.0,1.0,2017.0,2021.0
1379,1379,113084,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,1.0,1.0,SI,Activa en Redes,5.0,SI,B,20014.0,2020.0,120000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",12.0,455.63,0.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,43.0,0.0,10.0,-17.0,13.0,-20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6279365079365079,-2.3125,1.6468858452327335,-0.1715426991198998,0.8020899303356555,0.0,0.75,-0.1999999999999999,1.3405797101449275,3.928571428571429,1.2000000000000002,4.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.34375,0.0,0.0,0.0,0.0,0.0,3.8571428571428568,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000000000002,2.571428571428572,1.8448275862068964,-0.1393939393939394,0.0,0.0,0.0,3.814814814814815,0.0,0.0,0.0,3.3888888888888893,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,inf,-1.0,-0.5833333333333333,0.411764705882353,4.75,-0.0769230769230768,0.34375,3.8,2.9019607843137254,7.5,1.0,-inf,0.0,0.0,0.0,0.0,1.0,-inf,0.0,0.0,-0.65625,inf,1.0,0.0,0.0,1.0,2017.0,2021.0
